customer_id,customer_unique_key,customer_city,customer_state,region,signup_date
2083,2e408d57-63ba-4c3d-807a-be48f24e7fd6,Sousa da Prata,ES,Southeast,2024-10-14
2084,d9815a41-e1cc-433c-9838-d1688d3a5b2d,Mendes Verde,RJ,Southeast,2023-04-29
2085,afc8d769-026e-4d11-8251-d2f020a89260,Ribeiro,BA,Northeast,2024-07-29
2086,914ba9bb-60f9-4495-a486-07c22059ad46,Aragão da Praia,MG,Southeast,2024-08-07
2087,ad9f835f-3fc5-4786-870c-15e3b51ee0dd,Santos dos Dourados,GO,Central-West,2024-03-03
2088,5a9fd637-fc7a-42dc-b05f-aecd2edff02e,Montenegro de da Paz,RS,South,2024-06-30
2089,8545b11f-6d82-4335-b3de-a9dc469c558b,das Neves,RJ,Southeast,2024-03-08
2090,f28c635f-1641-4960-9ba0-bdeca2b8fdcc,Jesus Alegre,PE,Northeast,2024-06-19
2091,1458771d-a27a-4bda-9713-742bd862042e,Siqueira,SP,Southeast,2024-01-26
2092,2a44da88-17f8-4f5b-b1e2-cce73d730c3b,Barros,SP,Southeast,2024-11-17
2093,edf98b8d-8ddd-4a3e-892d-85a7be501500,Albuquerque de Lima,SP,Southeast,2023-10-01
2094,bb15894a-eeb4-4b07-8239-01c4ad5209e7,Mendes,BA,Northeast,2023-06-14
2095,ff79f0f4-af64-4572-83d7-cafc7f702973,Guerra,AM,North,2024-11-30
2096,e92fd9fd-30af-4613-9dc4-f583038ef7af,Silva,SP,Southeast,2023-03-05
2097,bfea3d2a-88c9-42ec-b3dd-0cfb6ccb6ae1,da Cruz do Galho,RS,South,2023-10-30
2098,9b7cd539-0ad7-477c-9bf4-1cc6af1fbe16,Cavalcante de Rocha,SP,Southeast,2024-07-08
2099,86052bef-c382-4725-a1c6-3384ee20a0b5,Cavalcanti,SP,Southeast,2024-04-08
2100,22212e52-d6e3-4103-9df7-0cc1133b385e,Aragão das Pedras,SP,Southeast,2024-11-22
2101,5f8f8538-2ba4-4656-a10c-5ade7ed99a6b,Fernandes,BA,Northeast,2023-08-18
2102,d4ec0595-3ff0-4d13-add7-1599e9fedd48,da Rocha,BA,Northeast,2024-07-28
2103,43c6b532-4b25-4483-bbae-0f3b4c96edc2,Abreu,RJ,Southeast,2024-06-07
2104,64c46086-919f-402e-a194-c7b1bcef40f8,das Neves,BA,Northeast,2023-10-22
2105,a499eb92-f589-4e14-aee0-6433edda1677,Martins,RS,South,2023-02-18
2106,7cff07e3-d92d-4519-9e24-c724e47a7b03,Fogaça,DF,Central-West,2024-02-01
2107,541bf89c-75d9-407c-9d93-63ea0182144d,Fogaça do Campo,MG,Southeast,2023-11-17
2108,b8f16861-e3e3-473b-9987-5c7d0151ccb0,Guerra,MT,Central-West,2023-02-25
2109,6e4928ac-19f1-45cc-8244-e4d75ac2a176,Costa de Barros,SP,Southeast,2023-09-15
2110,27599511-e604-4fbe-83aa-622f8772df4a,Campos do Amparo,SP,Southeast,2024-03-29
2111,a819213d-c4fa-44a4-a7d7-64ce01c4e229,Câmara do Amparo,PE,Northeast,2024-10-10
2112,5d4f9715-4c9d-4049-9fd2-bec365363c77,Cirino da Prata,RS,South,2024-10-25
2113,fd474d95-1bd3-4f41-84fc-c054cfc15689,Ribeiro de Macedo,RJ,Southeast,2024-08-25
2114,bf415c98-5a8e-4f05-a3ce-cf1e296df91f,Abreu da Praia,PR,South,2024-09-09
2115,32ce93db-b58f-47b6-9eda-028be2320dc9,Correia,SP,Southeast,2023-07-18
2116,6500f793-2238-4fc6-8a4e-3ccf48ef30ff,Souza Alegre,RJ,Southeast,2023-07-01
2117,aa8c662d-290a-4d67-8817-5dd0e6a7caf7,Mendes,AM,North,2023-03-18
2118,440b71a6-fba1-4732-aa4d-5bb8f5aed2e9,Leão,SP,Southeast,2023-06-27
2119,ccc10250-7edd-4483-8cd4-e7bc7d338ca2,Duarte,BA,Northeast,2023-05-03
2120,e1bb7399-c7c4-42a0-83af-3d93c0476d80,Montenegro das Flores,RJ,Southeast,2024-03-14
2121,1b9dff1b-f52a-4cbf-9c17-729f21a496a8,Cardoso,RJ,Southeast,2023-09-28
2122,037e7f60-8000-4fac-9818-48c527d19990,Aragão,SP,Southeast,2024-08-21
2123,6dfe8745-5796-4d64-9470-1dd2ada5beb9,Lopes,PE,Northeast,2023-01-06
2124,7c65dbfb-483f-4a72-8a1a-7c2e7aededf4,Teixeira,RJ,Southeast,2023-06-08
2125,2709f5b2-9e1b-456d-bf6c-5de56dcfcb58,da Cruz,SP,Southeast,2023-11-27
2126,dd3a0936-1d71-4339-8448-42af47f8b6f1,Sampaio de Goiás,PR,South,2024-10-02
2127,32cb28ba-6ddd-4c02-9213-7565aa94a1d4,Santos de Viana,SC,South,2024-11-08
2128,baff361a-b37e-4c41-9a62-75f5cf590b8e,Correia,RJ,Southeast,2024-08-09
2129,a1001bc8-9758-425f-9ad8-e2dafe17ddb3,da Conceição,PR,South,2023-03-16
2130,09d261e0-66ba-4e51-a1de-23601ed68b71,Correia Grande,BA,Northeast,2023-11-22
2131,331bd602-9dd0-4e04-8485-742a6d22313c,Aragão,PR,South,2023-07-08
2132,4e733dcc-8664-42ee-a844-a0e3615eca80,Câmara,ES,Southeast,2024-06-01
2133,0fb49d98-7aac-4a0a-ad13-4ea8560fc071,Ramos do Norte,SP,Southeast,2024-07-10
2134,5d13539c-44ed-4fd5-9c2c-8fb14de5f2f7,Ferreira das Pedras,PR,South,2023-04-05
2135,0c2ca7fa-e525-4eaf-91e1-17993f39562d,Aparecida,RJ,Southeast,2023-08-07
2136,bea83e9f-a911-4d6d-8d58-6ee200231f70,Cunha da Mata,SC,South,2023-12-06
2137,9b4503bc-e892-464d-87b8-85fa78d8cdd6,Lopes,RJ,Southeast,2023-08-12
2138,7dc4f12b-f2c5-42da-8094-4f952f51aca6,Farias da Mata,GO,Central-West,2024-09-25
2139,037f5347-ab40-4561-98cd-99c91c8d23b4,Farias,PR,South,2024-07-28
2140,5c83b98e-cf5e-4840-bdc5-51bb5c4e3b00,da Costa Paulista,PE,Northeast,2024-10-26
2141,1654c83f-6251-4f01-9596-77e935c4be08,Cardoso,SP,Southeast,2024-11-15
2142,1ecf8aec-9a11-4df4-be1a-35c9a12ac11c,Pastor,RJ,Southeast,2023-09-04
2143,a783d1c8-e250-491a-a984-6baaf7e47c8c,Correia,DF,Central-West,2024-09-20
2144,19404d24-eced-4c30-b21d-f83cb46499f4,Nogueira,DF,Central-West,2023-09-07
2145,b9b094ac-4d2d-4efd-97c8-294c9e7776ae,Teixeira de Costa,GO,Central-West,2024-11-29
2146,0b373468-2757-4245-b884-590288973a4a,Correia,CE,Northeast,2024-01-26
2147,40a582f7-b62b-4f62-8ced-48ea6b0ffa79,Fonseca dos Dourados,DF,Central-West,2023-04-27
2148,e92d6961-1e0f-429b-b7a2-ab33a13ecf15,Azevedo do Amparo,RJ,Southeast,2024-07-07
2149,f3d36295-ee6b-4b89-8615-50f66b43db40,Cavalcante,RS,South,2023-01-26
2150,f7ad3965-b25b-46dc-862e-9af399622263,da Rocha,DF,Central-West,2024-01-19
2151,0f9027d5-90f0-447c-b4af-80050ba24c4f,Sousa,ES,Southeast,2024-06-04
2152,af481fc0-7eba-4464-a5c2-27c0d085449d,Cavalcante,MG,Southeast,2023-02-14
2153,6257ae9c-8260-4132-802f-b24f70100d7e,Guerra Paulista,RJ,Southeast,2024-10-29
2154,28f5f5c2-00eb-4725-af1e-f8dc34f902b7,Pastor,SP,Southeast,2024-06-10
2155,edba84d1-e110-4d91-8244-bc44b25c5b50,Montenegro de Santos,SP,Southeast,2023-04-09
2156,4dac49f6-4242-4c5c-866b-329ab877e049,da Rocha,SP,Southeast,2024-07-04
2157,1e7d8f7b-8d59-434d-84bd-604fb5502e2b,Câmara,PR,South,2024-10-03
2158,4ab63e0f-3cfb-4642-8897-c4970bad4234,Porto,SP,Southeast,2024-11-17
2159,471b0cc7-e233-4597-b129-ed2f25ec77e4,da Mata,SC,South,2023-08-07
2160,a4752fa7-0d30-49bf-8a66-28a8df96048a,Costela,CE,Northeast,2024-03-10
2161,a60da1aa-005b-4f73-9dbe-4a3c88db3692,Pires da Praia,PE,Northeast,2023-07-30
2162,b4992393-f249-4816-954f-9eb453167cb5,Silveira Grande,PR,South,2024-03-21
2163,4b7e42df-9c8a-4631-a5f9-5507688928ad,Araújo do Sul,SC,South,2023-03-15
2164,bb0084fa-3822-451b-9b00-f1a0d2ed3196,Cavalcanti Paulista,BA,Northeast,2023-06-07
2165,a845f723-8992-4e2d-8400-e249f8bb1616,Silveira,SP,Southeast,2023-12-06
2166,f216880d-61c9-415e-b028-5484beeac4d3,Pires da Prata,SP,Southeast,2023-03-17
2167,387bccda-7133-4766-911c-e31334c6d620,da Mata do Oeste,SP,Southeast,2023-09-15
2168,dbb464a3-cec7-4642-a13a-9da294e7eb2a,Cassiano dos Dourados,PR,South,2024-08-11
2169,6f144dc6-b9ed-433f-bad4-f3e03b523525,Casa Grande do Amparo,PE,Northeast,2023-09-22
2170,759a9725-2e77-4be3-bef7-4fdb17fc2335,Cavalcanti,MG,Southeast,2024-04-06
2171,f17fb786-7d92-4cc0-91d5-1b0630591fbc,Ramos,SC,South,2024-03-19
2172,29b50942-4f66-4914-8563-5b3048340d51,Gonçalves,RJ,Southeast,2024-02-03
2173,11c7bec9-3016-4ecc-9b9a-3a55aff745a0,Barbosa,RS,South,2024-07-01
2174,e8bcd007-747c-4690-bec8-f48e6d283989,Brito do Galho,SP,Southeast,2024-09-25
2175,ced89c97-c01d-4c62-ba0d-3f1f232585b4,Pereira,SP,Southeast,2024-08-22
2176,054da360-624d-4473-a0bc-6cbc1987e6d0,Albuquerque,SP,Southeast,2023-03-16
2177,ef470a44-a4fc-479c-949c-c547c3712e42,Cardoso,RJ,Southeast,2024-05-29
2178,44852295-1566-4483-8526-6dc83f936724,Pires,SP,Southeast,2023-11-05
2179,f7636b4d-cada-4122-8374-88649981d28f,Vieira,SC,South,2023-10-16
2180,d1792ee0-bc73-4d47-8ad8-c5681b390777,Santos de Minas,BA,Northeast,2024-03-24
2181,c279d913-7afd-4923-a3a4-957133cb59ef,Castro de das Neves,RJ,Southeast,2024-11-07
2182,3e6a41f1-278e-4f60-ba99-bd7654edfb70,Nogueira,SP,Southeast,2023-06-10
2183,8b2a3730-a0a2-49bd-8478-09c0b1299cb7,Almeida,PR,South,2023-05-20
2184,8b6daa25-1a52-4aa2-8b66-0bcdd32e4757,Caldeira do Galho,BA,Northeast,2024-07-12
2185,244f4ce3-6a50-48b5-9623-c671e2eed64b,Câmara,RJ,Southeast,2024-10-11
2186,62a876d7-6d58-4f63-ba07-61d90624ebdf,Fogaça,SP,Southeast,2024-11-24
2187,ebf3ef99-39d3-4f2b-896e-c0c9a7c5f960,Rodrigues do Campo,CE,Northeast,2024-10-25
2188,1c31d9b9-fda2-49a0-ab68-38e37de7f41a,Caldeira,RJ,Southeast,2023-01-12
2189,5b7887ed-4824-4af3-b4b2-8643f4dafcc8,Pimenta,PR,South,2024-07-22
2190,ec5eac70-5c49-4d63-9e4c-3fdf556efce4,Aparecida,SP,Southeast,2023-02-12
2191,6dba9754-2d95-498d-a6ae-af299ac0ee26,Peixoto da Serra,SP,Southeast,2024-09-02
2192,e4a35a10-2674-41ff-acdc-d3beadef5777,Pinto da Mata,RJ,Southeast,2024-07-14
2193,45665e79-1a9a-4b54-a01a-5b5e592fcdc6,Ribeiro de Freitas,GO,Central-West,2023-11-09
2194,e830257d-cf8b-4eb2-83f1-5176eed15809,Viana,SP,Southeast,2023-12-19
2195,fa61726a-eedf-4f78-9c99-4976008ec990,Vasconcelos,SP,Southeast,2024-10-23
2196,25d4ec19-51fc-4c23-a586-dcd1a7e60e4e,Machado do Amparo,PE,Northeast,2023-05-26
2197,93ed82c5-1cf8-4164-913b-776ed08ce31e,Siqueira Paulista,SP,Southeast,2023-08-15
2198,fea95b73-52b3-40d1-9727-89242508f357,Cirino,SC,South,2023-09-16
2199,51beadc1-5a44-4143-a290-8017c47d336f,Lima de Mendes,SP,Southeast,2023-07-05
2200,9a0bd63d-69f8-41b0-b90c-9f84b184071c,Carvalho de Goiás,RS,South,2024-08-03
2201,7f421889-8ca1-4f75-ab2d-470a62186d10,Nascimento de Nascimento,CE,Northeast,2024-07-16
2202,1567f88e-6276-4e87-bae8-c8f8d2478bb2,Moura Verde,MG,Southeast,2024-07-16
2203,bf8f81ea-cfb0-468d-b189-25a6c6cec51b,Sampaio,SP,Southeast,2024-11-18
2204,00bbd543-5c98-4d57-bc35-9ce2165607c0,Almeida,SP,Southeast,2023-04-11
2205,f5264ea2-7953-4cb7-8ef1-a1145cc624ef,Camargo,SP,Southeast,2024-08-17
2206,5c613985-596e-471c-a94f-03ec0f4076a2,da Rocha,MG,Southeast,2023-12-05
2207,da72ab37-d5d3-48cf-a4e6-5ffd75dc037d,da Cruz do Oeste,RJ,Southeast,2024-11-18
2208,bf3b1681-0e4d-464e-b97e-8bfbd3ec2149,Campos,SC,South,2023-04-13
2209,24a0aaad-b436-48fb-b21e-afabf64909e8,Siqueira do Sul,RJ,Southeast,2023-03-13
2210,5f26b2a6-6cb9-4655-b704-8d14b2351615,Sampaio,DF,Central-West,2023-11-22
2211,12e29c2a-94e4-439d-a9a9-cef71b2375d0,Peixoto de Castro,MG,Southeast,2023-12-03
2212,242ac30f-5d80-453b-a59a-5d6c07ba408b,da Cruz,SC,South,2023-11-10
2213,d4c0df28-91b5-4cb4-8331-bd0d13ba8d24,Cassiano da Serra,RS,South,2023-06-06
2214,bf83f2d4-23de-47fc-be59-d03578428071,Melo das Pedras,PR,South,2024-01-09
2215,c809a0b4-71a8-4189-965b-b785b8f985fc,da Paz,PE,Northeast,2024-03-14
2216,e19383a9-0f5c-465a-a7e8-3b871c7bf8eb,Pereira,SP,Southeast,2023-11-17
2217,290c9e51-80d7-4805-ac6f-c084c04a3f68,Gonçalves,SP,Southeast,2023-08-15
2218,f2bffc3f-ae0e-489b-ac72-6915d52a85c8,Novaes de Silva,RS,South,2024-10-18
2219,9272dc48-eb4d-4df5-820f-d9a8d45b4e9b,Santos de Goiás,MG,Southeast,2024-01-04
2220,45967e76-2824-462d-ae73-85d86c75a765,Moreira,SP,Southeast,2023-12-06
2221,2008bd4c-f379-45df-ba59-607b60a7ca57,Guerra,CE,Northeast,2024-04-18
2222,646d2e33-380a-402d-8e55-ced39e79a6fe,Souza,MG,Southeast,2023-11-09
2223,d77a80b8-9ae6-4efe-8f2d-e908f9da4f55,Sales,MG,Southeast,2023-04-22
2224,a7175804-502d-4281-ba37-f3d677eb6d89,Garcia da Serra,SP,Southeast,2024-09-13
2225,a58aabb5-5f19-40e0-8da7-a4510dfef633,Correia Paulista,SP,Southeast,2023-10-15
2226,5cda0385-13eb-4358-9ab9-f6621bc02912,Alves de Goiás,CE,Northeast,2023-05-24
2227,1b4142aa-8aa4-41e9-a9aa-aa7e483eb6a1,Cunha,DF,Central-West,2023-07-21
2228,e8e13f98-c1ab-4398-82cf-63a898dc4031,Correia da Prata,SP,Southeast,2024-10-03
2229,084930a1-ede0-4d33-a36d-756733a44f40,da Mata,SP,Southeast,2023-03-19
2230,90968629-91f3-40f4-ba06-988915c52392,Nunes,DF,Central-West,2024-06-03
2231,0bb1b984-7bda-4670-8a4c-3b4dfc8ade6a,Dias,SC,South,2024-08-18
2232,022ba960-4f00-4a6a-b189-d0b117dcabf5,Sá da Mata,PR,South,2024-08-27
2233,31e3e608-800e-4952-a5ec-4424f56febb1,Sá das Flores,SP,Southeast,2023-02-07
2234,212804c5-f94e-485d-9b18-2716b9c6b26b,Farias,PR,South,2024-07-10
2235,80ea83af-bdcf-4159-a581-c1bc6843ee98,Montenegro,DF,Central-West,2024-07-06
2236,06103d84-2672-420c-866a-5821ceb7f2d6,Mendes Verde,MG,Southeast,2023-06-02
2237,4a454398-0993-46ff-9a1e-72b2de6a7c6e,Cassiano,RJ,Southeast,2023-08-17
2238,e29cb897-1429-45a0-b68e-212daeb00fb9,Silva,DF,Central-West,2024-08-26
2239,ceb6bfdc-3734-478d-a268-2c9f3b482d28,Vargas,BA,Northeast,2023-10-25
2240,f6b2e778-fe50-4d4d-a93a-60beb7f330ad,Machado Grande,SP,Southeast,2024-05-28
2241,9f9bc7bd-5c3d-415c-8a74-982e56ca0fb3,Aparecida das Flores,ES,Southeast,2024-02-11
2242,9c425665-ff3c-43a6-b575-44ee3d365abf,Cassiano,RJ,Southeast,2023-01-11
2243,7f5da7f8-fe91-4b95-a0b6-d26591206a37,Albuquerque,SC,South,2024-09-20
2244,4f3e2a2c-ded6-4d2a-842d-5f032482e8d1,Monteiro,RS,South,2024-06-10
2245,2b729d66-504f-4e7c-b46e-49a81817dac5,Castro de Minas,SP,Southeast,2023-06-13
2246,5a765b48-5d03-44d8-9396-440547b5c4cd,Barbosa,SP,Southeast,2024-08-02
2247,75f321cb-c59d-44aa-b5ed-7ce82ddf2675,Melo Paulista,SC,South,2023-05-30
2248,a6798ab0-7129-42f6-a06c-a678c35d8f64,Campos,BA,Northeast,2024-05-10
2249,0a22be56-7cfe-4ab0-9198-83f9f8c01007,da Paz das Flores,GO,Central-West,2023-02-11
2250,eac9b1cc-9ea3-43ea-9b64-6a3368b666d6,Macedo,SP,Southeast,2024-05-14
2251,9fe7e068-d847-460b-8331-d7115de22a7d,Freitas de Minas,SP,Southeast,2023-09-28
2252,73393f5d-8185-416a-a9c7-18eeaea4b7d6,Rodrigues do Norte,RJ,Southeast,2023-02-13
2253,0e9b65bb-a4d4-4431-ba38-f5a09ee08a70,Sampaio,RS,South,2024-06-14
2254,279163f4-0208-4c91-8f90-9d9dd23c7585,da Rocha,DF,Central-West,2024-01-05
2255,66373dc7-91f4-48bb-a880-2cff6035d9af,Câmara,RJ,Southeast,2024-04-10
2256,ab4d738c-7657-437c-9fc8-e06063629509,Ferreira,CE,Northeast,2023-02-10
2257,88fd5890-a479-4ce2-b7ee-e00f7743c104,Caldeira de Barros,AM,North,2023-11-28
2258,eadeae69-1bbc-4748-bb55-cfa32e266519,Vargas das Pedras,SP,Southeast,2024-06-17
2259,108134dc-5427-4925-a6ca-0baf3310880a,Fernandes do Amparo,SC,South,2023-10-08
2260,79e984e1-bdc4-4680-b3c9-5502366f4268,da Mota,PE,Northeast,2023-09-27
2261,27dea64c-8b8a-4166-89cc-df05745f4433,Casa Grande de Porto,PR,South,2024-08-06
2262,0804ccea-9175-4c63-91f7-c01736a5faba,Araújo da Praia,SP,Southeast,2024-10-31
2263,79315fc6-fa82-465d-ae1b-abe2ca208c07,Aragão,RJ,Southeast,2024-08-24
2264,f3e08b1f-05df-4333-9e36-992f362465c1,da Mata Paulista,SC,South,2023-03-21
2265,2448ef43-1566-4d1a-ad15-420ba2bc6715,da Mota,ES,Southeast,2024-01-21
2266,dfafc6cf-4c5f-4cfb-94ea-e37c67b2916c,Leão de Moura,MT,Central-West,2023-08-17
2267,426b2236-e4a0-4521-ab6d-d0aa36cf9429,Aragão,ES,Southeast,2023-12-28
2268,6db46c7f-e6d1-4e21-a51b-dfff17aa3aee,Sá da Mata,PE,Northeast,2023-12-20
2269,f123167e-596a-4b36-b2d7-cc222a1eda7b,Mendes do Amparo,MG,Southeast,2024-05-08
2270,2922ecb0-c8aa-40c8-b057-31fd8916f0b7,Fogaça Verde,CE,Northeast,2023-01-07
2271,8f97b21d-028a-4f1c-92b1-2838639e8bbc,Barbosa,ES,Southeast,2023-05-23
2272,9dd3c15a-9417-40f5-aaff-96ffb9046b52,Duarte,MG,Southeast,2023-08-24
2273,f06046a1-d2d1-4566-bc82-9c09aa000756,Albuquerque Grande,SP,Southeast,2024-10-20
2274,25c1ae41-ef0e-49cb-b56a-ae2de58118d1,Dias de Camargo,RJ,Southeast,2023-06-03
2275,6808f471-ac87-4e14-b850-5ae9cac19d2e,Moreira do Sul,SP,Southeast,2024-01-06
2276,d51f6de1-f17d-4a26-b357-d500fcfd348c,Porto,PR,South,2023-05-02
2277,94108438-f82e-4e1b-a390-0655730733d5,Andrade,SC,South,2024-02-29
2278,300a491a-faa1-4736-bee6-b06e37f7a96a,Sampaio da Prata,PE,Northeast,2023-04-27
2279,60a78c20-99d7-4c9c-aa85-98d1c63e0e47,Ferreira,MG,Southeast,2024-05-05
2280,f8c43f7a-30ef-4bd3-b3ce-f8b735b30874,Freitas,MG,Southeast,2024-08-27
2281,4d4c3b80-0425-4c71-9d21-a235d053d7f4,Montenegro do Campo,SP,Southeast,2024-02-25
2282,ffc19ef6-a61f-435f-bfc7-06f0b30672dc,Jesus de Jesus,SP,Southeast,2023-02-14
2283,8adf1e46-d403-4d02-9a2a-83bd5a0ae917,Moreira Alegre,SP,Southeast,2024-08-29
2284,75757602-2d02-423f-ad25-32e51d0678b7,Freitas da Serra,SP,Southeast,2024-10-06
2285,8af2820e-29a3-45f6-984a-d4638d814215,Garcia da Mata,ES,Southeast,2024-08-09
2286,ae26f348-b044-4b1b-a8db-e9a1d857ec60,Porto da Mata,SP,Southeast,2023-06-20
2287,ecd5afa3-f01a-4097-9ed0-fe5fb3bc5791,Borges,SP,Southeast,2023-07-04
2288,16f28319-1a93-4d0c-9655-005dce521176,Pimenta,ES,Southeast,2024-02-20
2289,7f1464b3-1a8a-46f3-a949-9fceeeb81b7d,Porto,PR,South,2024-07-31
2290,ce4d89f3-94cb-494e-80dc-4cf971b0c1fa,Rios,SC,South,2024-11-08
2291,363d2fb5-6baf-4e8f-9a09-5b0c4a372da3,Vasconcelos,PE,Northeast,2023-03-29
2292,1d4ff1c8-618e-42a7-8d34-dd8374629fb5,Melo,SP,Southeast,2024-09-13
2293,f7b5b05b-59c1-416c-9fdb-563af35757c5,Jesus de Ramos,PA,North,2024-05-08
2294,6553b5aa-bdbc-44f8-88dd-d9bbb42e8714,Freitas,SP,Southeast,2024-02-25
2295,489a4ca4-81ef-4162-b953-e8bbc83e0032,Ribeiro Paulista,PR,South,2024-08-19
2296,cb8e2d61-e715-44ff-96a6-e6184eb18c88,Rocha de Goiás,PE,Northeast,2023-07-06
2297,6a2062aa-e8b8-4813-a672-abf50110783e,Albuquerque,SC,South,2024-06-07
2298,5fd90dfe-ca5e-4f38-a743-9b5306b81c8a,Farias da Serra,SP,Southeast,2023-12-17
2299,6e15c527-fe2a-4cbc-927a-e04ef58b8c61,Novais,DF,Central-West,2024-09-02
2300,9dc3bbee-3152-4136-a430-5373f936a968,Aragão Verde,PR,South,2023-08-24
2301,a2e2d1ca-f07b-49bb-a0fd-a7846dd9a879,Siqueira da Serra,RJ,Southeast,2023-05-16
2302,846c454c-5170-42ef-a777-c6646732ceca,Lopes,SP,Southeast,2023-07-27
2303,cd199b5e-b5c4-4078-997d-f05f3b20d154,Montenegro,ES,Southeast,2024-05-31
2304,c8c6a8b1-93b1-4e1d-a1a6-1f321e4dacd6,Teixeira Paulista,RS,South,2023-06-03
2305,f2de05fd-28b7-4541-8d8b-3728d65bc676,Costela de Minas,SC,South,2023-07-01
2306,02f4298f-6ffa-4356-8690-5ba517e03df5,Alves,MG,Southeast,2024-09-21
2307,ebac12ef-8b2e-4eb3-b523-b1f39e3bc735,Oliveira,PR,South,2024-06-28
2308,bbf282a9-be09-4835-8679-65ab61e548ca,Marques,ES,Southeast,2023-05-01
2309,5badd755-c710-4f3d-a1aa-19f0a26c2d5a,da Costa,SP,Southeast,2024-11-06
2310,4c031d16-38c4-4346-a5dd-614ca70bba9c,Nascimento,SP,Southeast,2024-09-09
2311,c7affa24-b9ef-4fa8-bec8-fe58d7282d30,Vargas Paulista,PR,South,2023-01-02
2312,153d1653-4664-4858-8d3f-69eda8c51cca,Pires,DF,Central-West,2024-11-25
2313,945094c8-fc1b-461a-a36d-4d5405ec8e9f,Camargo,SC,South,2024-06-18
2314,1f683d6f-988c-49db-ad5c-ea4e758964f5,Casa Grande,MG,Southeast,2023-02-14
2315,2e3d9de2-e504-41c6-8312-153d484f7f7c,Barbosa,RS,South,2024-03-15
2316,e9a7f5e0-5c84-48db-9839-40c97e86d7f8,Gonçalves,SP,Southeast,2024-05-08
2317,059ef8d8-cba2-4d38-bdb4-990d19c59f2d,Barbosa do Amparo,BA,Northeast,2024-01-26
2318,35d5f4e5-1389-4a70-a02c-bed2f58f41b0,Garcia Alegre,RJ,Southeast,2024-08-12
2319,cefd1224-736c-467e-a886-818ea2307350,Cirino,SP,Southeast,2023-05-18
2320,2dbdc7cf-e754-44c3-8298-8dd24c7b34e2,Campos,SP,Southeast,2023-08-27
2321,58c6d166-fe65-4782-97c2-6cfdf9d59f7f,Pimenta de Peixoto,DF,Central-West,2023-03-27
2322,85915036-288c-4222-8148-a2458be64b98,Campos do Oeste,RJ,Southeast,2024-07-10
2323,05e5d461-8934-4b06-8790-eeb49b2a1376,Cunha,MG,Southeast,2023-07-13
2324,e608d6d3-1d62-46b5-9d69-7934ddeb78a4,Alves,SP,Southeast,2023-01-08
2325,155c8139-3842-43b4-a378-ff4453d9a4dd,da Mata,PR,South,2023-05-01
2326,f406d6e0-3301-4b08-bb48-7db6460f01a5,Ferreira,ES,Southeast,2024-01-20
2327,4b589ceb-a6e4-46bf-8d2e-ea22b544f70c,Souza de Monteiro,SC,South,2023-11-20
2328,66629bd2-f243-45c6-833d-75956fa1c232,da Cunha,MG,Southeast,2023-04-20
2329,d895ccea-afe2-4f5c-b2a8-07cc2c471336,Gonçalves do Campo,SP,Southeast,2024-10-29
2330,966b91e7-c435-4e28-8b0c-17099569f8cb,Cavalcante do Oeste,PR,South,2023-09-25
2331,6ef7ffc3-7ce2-4b5b-b8d8-f272f429c05d,Lima de Peixoto,CE,Northeast,2024-03-09
2332,5199839c-d0de-4fb6-858c-6c02bf409640,Pereira,PR,South,2024-09-18
2333,91303877-3320-468f-ade7-7482620f4af4,Freitas de Minas,SP,Southeast,2024-11-27
2334,08a47ee1-e3b2-4985-aad0-d57e730c19bc,Pastor das Pedras,MG,Southeast,2023-07-28
2335,e09397d5-d3a1-488a-9a98-04574b211512,Gonçalves do Sul,MG,Southeast,2024-07-24
2336,529b3b96-cf1d-46be-ae0e-343d1d59b308,Vieira da Serra,MG,Southeast,2024-01-15
2337,37164f31-1298-4e9c-becd-2b8c5b952506,Freitas Grande,PR,South,2024-05-10
2338,02774ef3-1f4f-4a0f-907f-fc32c78e4415,Sales do Sul,SP,Southeast,2023-11-11
2339,7722ec2c-36b9-4a35-9430-c8c3b780606a,da Conceição da Prata,PR,South,2024-02-12
2340,9a0fb0b8-489a-4195-a2b6-159410f4c941,Moura,BA,Northeast,2024-11-06
2341,472e2f3b-8f9a-4d51-9a58-fa4437abaed7,Oliveira,SP,Southeast,2023-08-24
2342,aea03292-6bf7-4125-a571-f542e485a118,Dias Alegre,MG,Southeast,2023-06-15
2343,cd7f65f6-0cb6-4029-b276-ab7532b9fc56,Monteiro de Aparecida,SP,Southeast,2024-06-04
2344,1e87c27e-6bd6-4443-8640-1757fd81a925,Machado,MG,Southeast,2023-12-13
2345,9756fd33-53ae-4065-99f7-5c762bcfd03f,da Costa Verde,BA,Northeast,2024-09-20
2346,a4c755b0-0490-4b68-88f8-2df60571dd83,Martins,RS,South,2023-02-23
2347,f783b6f6-d775-4809-a18d-052048cc32c6,Andrade da Prata,SP,Southeast,2024-10-13
2348,565f2ea8-0a03-48cd-870b-230ceb044ecb,Azevedo,SP,Southeast,2023-04-04
2349,cd7182b4-d471-404f-9859-c5ae784aee43,Silveira da Mata,PE,Northeast,2024-04-27
2350,5887f3d2-c0f1-4a3a-9133-577b46510173,Barros da Prata,DF,Central-West,2024-03-21
2351,9cc10bd8-7e6a-455c-902c-36f1c64d10e3,Gonçalves,SP,Southeast,2023-09-27
